t,x,y,z,qw,qx,qy,qz
46.9988,0.0831198,-0.0370837,-0.0362734,0.699848,-0.7054,0.111802,0.0111007
46.9998,0.0831198,-0.0370837,-0.0362734,0.699848,-0.7054,0.111802,0.0111007
47.0008,0.0831198,-0.0370837,-0.0362734,0.700013,-0.705334,0.111188,0.0110865
47.0018,0.0831198,-0.0370837,-0.0362734,0.700013,-0.705334,0.111188,0.0110865
47.0028,0.0831198,-0.0370837,-0.0362734,0.699448,-0.705819,0.111644,0.0113199
47.0038,0.0831198,-0.0370837,-0.0362734,0.699448,-0.705819,0.111644,0.0113199
47.0048,0.0831198,-0.0370837,-0.0362734,0.699448,-0.705819,0.111644,0.0113199
47.0058,0.0831198,-0.0370837,-0.0362734,0.699448,-0.705819,0.111644,0.0113199
47.0068,0.0831198,-0.0370837,-0.0362734,0.699448,-0.705819,0.111644,0.0113199
47.0078,0.0831198,-0.0370837,-0.0362734,0.699448,-0.705819,0.111644,0.0113199
47.0088,0.0831198,-0.0370837,-0.0362734,0.699455,-0.70589,0.111193,0.0108729
47.0098,0.0831198,-0.0370837,-0.0362734,0.699455,-0.70589,0.111193,0.0108729
47.0108,0.0831198,-0.0370837,-0.0362734,0.699855,-0.705471,0.111351,0.0106534
47.0118,0.0831198,-0.0370837,-0.0362734,0.699855,-0.705471,0.111351,0.0106534
47.0128,0.0831198,-0.0370837,-0.0362734,0.699855,-0.705471,0.111351,0.0106534
47.0138,0.0831198,-0.0370837,-0.0362734,0.699855,-0.705471,0.111351,0.0106534
47.0148,0.0831107,-0.0370612,-0.0363637,0.699989,-0.705331,0.111403,0.0106209
47.0158,0.0831107,-0.0370612,-0.0363637,0.699989,-0.705331,0.111403,0.0106209
47.0168,0.0831107,-0.0370612,-0.0363637,0.699989,-0.705331,0.111403,0.0106209
47.0178,0.0831107,-0.0370612,-0.0363637,0.699989,-0.705331,0.111403,0.0106209
47.0188,0.0831107,-0.0370612,-0.0363637,0.699989,-0.705331,0.111403,0.0106209
47.0198,0.0831107,-0.0370612,-0.0363637,0.699989,-0.705331,0.111403,0.0106209
47.0208,0.0831107,-0.0370612,-0.0363637,0.699589,-0.705749,0.111245,0.0108404
47.0218,0.0831107,-0.0370612,-0.0363637,0.699589,-0.705749,0.111245,0.0108404
47.0228,0.0831107,-0.0370612,-0.0363637,0.699589,-0.705749,0.111245,0.0108404
47.0238,0.0831107,-0.0370612,-0.0363637,0.699589,-0.705749,0.111245,0.0108404
47.0248,0.0831107,-0.0370612,-0.0363637,0.699589,-0.705749,0.111245,0.0108404
47.0258,0.0831107,-0.0370612,-0.0363637,0.699589,-0.705749,0.111245,0.0108404
47.0268,0.0831107,-0.0370612,-0.0363637,0.699754,-0.705683,0.110631,0.0108256
47.0278,0.0831107,-0.0370612,-0.0363637,0.699754,-0.705683,0.110631,0.0108256
47.0288,0.0831161,-0.0370747,-0.0364162,0.699989,-0.705331,0.111403,0.0106209
47.0298,0.0831161,-0.0370747,-0.0364162,0.699989,-0.705331,0.111403,0.0106209
47.0308,0.0831161,-0.0370747,-0.0364162,0.699589,-0.705749,0.111245,0.0108404
47.0318,0.0831161,-0.0370747,-0.0364162,0.699589,-0.705749,0.111245,0.0108404
47.0328,0.0831161,-0.0370747,-0.0364162,0.699589,-0.705749,0.111245,0.0108404
47.0338,0.0831161,-0.0370747,-0.0364162,0.699589,-0.705749,0.111245,0.0108404
47.0348,0.0831161,-0.0370747,-0.0364162,0.699589,-0.705749,0.111245,0.0108404
47.0358,0.0831161,-0.0370747,-0.0364162,0.699589,-0.705749,0.111245,0.0108404
47.0368,0.0831161,-0.0370747,-0.0364162,0.699589,-0.705749,0.111245,0.0108404
47.0378,0.0831161,-0.0370747,-0.0364162,0.699589,-0.705749,0.111245,0.0108404
47.0388,0.0831161,-0.0370747,-0.0364162,0.699589,-0.705749,0.111245,0.0108404
47.0398,0.0831161,-0.0370747,-0.0364162,0.699589,-0.705749,0.111245,0.0108404
47.0408,0.0831015,-0.0370386,-0.0364541,0.699723,-0.705609,0.111297,0.010808
47.0418,0.0831015,-0.0370386,-0.0364541,0.699723,-0.705609,0.111297,0.010808
47.0428,0.0831015,-0.0370386,-0.0364541,0.699723,-0.705609,0.111297,0.010808
47.0438,0.0831015,-0.0370386,-0.0364541,0.699723,-0.705609,0.111297,0.010808
47.0448,0.0831015,-0.0370386,-0.0364541,0.699723,-0.705609,0.111297,0.010808
47.0458,0.0831015,-0.0370386,-0.0364541,0.699723,-0.705609,0.111297,0.010808
47.0468,0.083107,-0.0370521,-0.0365065,0.699723,-0.705609,0.111297,0.010808
47.0478,0.083107,-0.0370521,-0.0365065,0.699723,-0.705609,0.111297,0.010808
47.0488,0.083107,-0.0370521,-0.0365065,0.699723,-0.705609,0.111297,0.010808
47.0498,0.083107,-0.0370521,-0.0365065,0.699723,-0.705609,0.111297,0.010808
47.0508,0.083107,-0.0370521,-0.0365065,0.699723,-0.705609,0.111297,0.010808
47.0518,0.083107,-0.0370521,-0.0365065,0.699723,-0.705609,0.111297,0.010808
47.0528,0.083107,-0.0370521,-0.0365065,0.699888,-0.705542,0.110683,0.010793
47.0538,0.083107,-0.0370521,-0.0365065,0.699888,-0.705542,0.110683,0.010793
47.0548,0.083107,-0.0370521,-0.0365065,0.700123,-0.70519,0.111455,0.0105885
47.0558,0.083107,-0.0370521,-0.0365065,0.700123,-0.70519,0.111455,0.0105885
47.0568,0.0830924,-0.0370161,-0.0365444,0.699857,-0.705468,0.111349,0.0107755
47.0578,0.0830924,-0.0370161,-0.0365444,0.699857,-0.705468,0.111349,0.0107755
47.0588,0.0830924,-0.0370161,-0.0365444,0.699857,-0.705468,0.111349,0.0107755
47.0598,0.0830924,-0.0370161,-0.0365444,0.699857,-0.705468,0.111349,0.0107755
47.0608,0.0830924,-0.0370161,-0.0365444,0.699857,-0.705468,0.111349,0.0107755
47.0618,0.0830924,-0.0370161,-0.0365444,0.699857,-0.705468,0.111349,0.0107755
47.0628,0.0830924,-0.0370161,-0.0365444,0.699857,-0.705468,0.111349,0.0107755
47.0638,0.0830924,-0.0370161,-0.0365444,0.699857,-0.705468,0.111349,0.0107755
47.0648,0.0830978,-0.0370295,-0.0365969,0.699857,-0.705468,0.111349,0.0107755
47.0658,0.0830978,-0.0370295,-0.0365969,0.699857,-0.705468,0.111349,0.0107755
47.0668,0.0830978,-0.0370295,-0.0365969,0.699857,-0.705468,0.111349,0.0107755
47.0678,0.0830978,-0.0370295,-0.0365969,0.699857,-0.705468,0.111349,0.0107755
47.0688,0.0830978,-0.0370295,-0.0365969,0.699857,-0.705468,0.111349,0.0107755
47.0698,0.0830978,-0.0370295,-0.0365969,0.699857,-0.705468,0.111349,0.0107755
47.0708,0.0830832,-0.0369934,-0.0366348,0.699991,-0.705327,0.111401,0.0107431
47.0718,0.0830832,-0.0369934,-0.0366348,0.699991,-0.705327,0.111401,0.0107431
47.0728,0.0830832,-0.0369934,-0.0366348,0.699991,-0.705327,0.111401,0.0107431
47.0738,0.0830832,-0.0369934,-0.0366348,0.699991,-0.705327,0.111401,0.0107431
47.0748,0.0830832,-0.0369934,-0.0366348,0.699991,-0.705327,0.111401,0.0107431
47.0758,0.0830832,-0.0369934,-0.0366348,0.699991,-0.705327,0.111401,0.0107431
47.0768,0.0830832,-0.0369934,-0.0366348,0.699991,-0.705327,0.111401,0.0107431
47.0778,0.0830832,-0.0369934,-0.0366348,0.699991,-0.705327,0.111401,0.0107431
47.0788,0.0830832,-0.0369934,-0.0366348,0.699991,-0.705327,0.111401,0.0107431
47.0798,0.0830832,-0.0369934,-0.0366348,0.699991,-0.705327,0.111401,0.0107431
47.0808,0.0830832,-0.0369934,-0.0366348,0.699991,-0.705327,0.111401,0.0107431
47.0818,0.0830832,-0.0369934,-0.0366348,0.699991,-0.705327,0.111401,0.0107431
47.0828,0.0830832,-0.0369934,-0.0366348,0.699991,-0.705327,0.111401,0.0107431
47.0838,0.0830832,-0.0369934,-0.0366348,0.699991,-0.705327,0.111401,0.0107431
47.0848,0.0830832,-0.0369934,-0.0366348,0.699998,-0.705398,0.11095,0.0102956
47.0858,0.0830832,-0.0369934,-0.0366348,0.699998,-0.705398,0.11095,0.0102956
47.0868,0.0830832,-0.0369934,-0.0366348,0.699998,-0.705398,0.11095,0.0102956
47.0878,0.0830832,-0.0369934,-0.0366348,0.699998,-0.705398,0.11095,0.0102956
47.0888,0.0830832,-0.0369934,-0.0366348,0.699998,-0.705398,0.11095,0.0102956
47.0898,0.0830832,-0.0369934,-0.0366348,0.699998,-0.705398,0.11095,0.0102956
47.0908,0.0830741,-0.0369708,-0.0367251,0.700125,-0.705187,0.111452,0.0107106
47.0918,0.0830741,-0.0369708,-0.0367251,0.700125,-0.705187,0.111452,0.0107106
47.0928,0.0830741,-0.0369708,-0.0367251,0.700125,-0.705187,0.111452,0.0107106
47.0938,0.0830741,-0.0369708,-0.0367251,0.700125,-0.705187,0.111452,0.0107106
47.0948,0.0830741,-0.0369708,-0.0367251,0.700132,-0.705258,0.111002,0.0102631
47.0958,0.0830741,-0.0369708,-0.0367251,0.700132,-0.705258,0.111002,0.0102631
47.0968,0.0830741,-0.0369708,-0.0367251,0.700132,-0.705258,0.111002,0.0102631
47.0978,0.0830741,-0.0369708,-0.0367251,0.700132,-0.705258,0.111002,0.0102631
47.0988,0.0830741,-0.0369708,-0.0367251,0.700132,-0.705258,0.111002,0.0102631
47.0998,0.0830741,-0.0369708,-0.0367251,0.700132,-0.705258,0.111002,0.0102631
47.1008,0.0830741,-0.0369708,-0.0367251,0.700125,-0.705187,0.111452,0.0107106
47.1018,0.0830741,-0.0369708,-0.0367251,0.700125,-0.705187,0.111452,0.0107106
47.1028,0.0830741,-0.0369708,-0.0367251,0.700132,-0.705258,0.111002,0.0102631
47.1038,0.0830741,-0.0369708,-0.0367251,0.700132,-0.705258,0.111002,0.0102631
47.1048,0.0830741,-0.0369708,-0.0367251,0.700132,-0.705258,0.111002,0.0102631
