t,x,y,z,qw,qx,qy,qz
14.0355,-0.000226104,-0.0149381,0.146951,0.704007,-0.709423,0.0282637,0.0171519
14.0366,-0.000226104,-0.0149381,0.146951,0.704007,-0.709423,0.0282637,0.0171519
14.0376,-0.000226104,-0.0149381,0.146951,0.704007,-0.709423,0.0282637,0.0171519
14.0385,-0.000226104,-0.0149381,0.146951,0.704007,-0.709423,0.0282637,0.0171519
14.0395,-0.000226104,-0.0149381,0.146951,0.70446,-0.708973,0.0282452,0.0171635
14.0405,-0.000226104,-0.0149381,0.146951,0.70446,-0.708973,0.0282452,0.0171635
14.0415,-0.000226104,-0.0149381,0.146951,0.70446,-0.708973,0.0282452,0.0171635
14.0425,-0.000226104,-0.0149381,0.146951,0.70446,-0.708973,0.0282452,0.0171635
14.0435,-0.000226104,-0.0149381,0.146951,0.70446,-0.708973,0.0282452,0.0171635
14.0445,-0.000226104,-0.0149381,0.146951,0.70446,-0.708973,0.0282452,0.0171635
14.0456,-0.000226104,-0.0149381,0.146951,0.704007,-0.709423,0.0282637,0.0171519
14.0465,-0.000226104,-0.0149381,0.146951,0.704007,-0.709423,0.0282637,0.0171519
14.0475,-0.000226104,-0.0149381,0.146951,0.704007,-0.709423,0.0282637,0.0171519
14.0485,-0.000226104,-0.0149381,0.146951,0.704007,-0.709423,0.0282637,0.0171519
14.0495,-0.000226104,-0.0149381,0.146951,0.70446,-0.708973,0.0282452,0.0171635
14.0505,-0.000226104,-0.0149381,0.146951,0.70446,-0.708973,0.0282452,0.0171635
14.0515,-0.000226166,-0.0149886,0.14693,0.704007,-0.709423,0.0282637,0.0171519
14.0525,-0.000226166,-0.0149886,0.14693,0.704007,-0.709423,0.0282637,0.0171519
14.0536,-0.000226166,-0.0149886,0.14693,0.704007,-0.709423,0.0282637,0.0171519
14.0545,-0.000226166,-0.0149886,0.14693,0.704007,-0.709423,0.0282637,0.0171519
14.0555,-0.000226166,-0.0149886,0.14693,0.70446,-0.708973,0.0282452,0.0171635
14.0565,-0.000226166,-0.0149886,0.14693,0.70446,-0.708973,0.0282452,0.0171635
14.0576,-0.000226166,-0.0149886,0.14693,0.704007,-0.709423,0.0282637,0.0171519
14.0585,-0.000226166,-0.0149886,0.14693,0.704007,-0.709423,0.0282637,0.0171519
14.0595,-0.000226166,-0.0149886,0.14693,0.70446,-0.708973,0.0282452,0.0171635
14.0605,-0.000226166,-0.0149886,0.14693,0.70446,-0.708973,0.0282452,0.0171635
14.0616,-0.000226166,-0.0149886,0.14693,0.70446,-0.708973,0.0282452,0.0171635
14.0625,-0.000226166,-0.0149886,0.14693,0.70446,-0.708973,0.0282452,0.0171635
14.0635,-0.000226166,-0.0149886,0.14693,0.704007,-0.709423,0.0282637,0.0171519
14.0645,-0.000226166,-0.0149886,0.14693,0.704007,-0.709423,0.0282637,0.0171519
14.0655,-0.000226166,-0.0149886,0.14693,0.70446,-0.708973,0.0282452,0.0171635
14.0665,-0.000226166,-0.0149886,0.14693,0.70446,-0.708973,0.0282452,0.0171635
14.0675,-0.000226166,-0.0149886,0.14693,0.704007,-0.709423,0.0282637,0.0171519
14.0685,-0.000226166,-0.0149886,0.14693,0.704007,-0.709423,0.0282637,0.0171519
14.0696,-0.000226166,-0.0149886,0.14693,0.70446,-0.708973,0.0282452,0.0171635
14.0705,-0.000226166,-0.0149886,0.14693,0.70446,-0.708973,0.0282452,0.0171635
14.0715,-0.000226166,-0.0149886,0.14693,0.70446,-0.708973,0.0282452,0.0171635
14.0725,-0.000226166,-0.0149886,0.14693,0.70446,-0.708973,0.0282452,0.0171635
14.0736,-0.000226166,-0.0149886,0.14693,0.704007,-0.709423,0.0282637,0.0171519
14.0745,-0.000226166,-0.0149886,0.14693,0.704007,-0.709423,0.0282637,0.0171519
14.0755,-0.000226228,-0.015039,0.14691,0.70446,-0.708973,0.0282452,0.0171635
14.0765,-0.000226228,-0.015039,0.14691,0.70446,-0.708973,0.0282452,0.0171635
14.0776,-0.000226228,-0.015039,0.14691,0.704007,-0.709423,0.0282637,0.0171519
14.0785,-0.000226228,-0.015039,0.14691,0.704007,-0.709423,0.0282637,0.0171519
14.0795,-0.000226228,-0.015039,0.14691,0.704007,-0.709423,0.0282637,0.0171519
14.0805,-0.000226228,-0.015039,0.14691,0.704007,-0.709423,0.0282637,0.0171519
14.0815,-0.000226228,-0.015039,0.14691,0.70446,-0.708973,0.0282452,0.0171635
14.0825,-0.000226228,-0.015039,0.14691,0.70446,-0.708973,0.0282452,0.0171635
14.0835,-0.000226228,-0.015039,0.14691,0.70446,-0.708973,0.0282452,0.0171635
14.0846,-0.000226228,-0.015039,0.14691,0.70446,-0.708973,0.0282452,0.0171635
14.0855,-0.000226228,-0.015039,0.14691,0.70446,-0.708973,0.0282452,0.0171635
14.0866,-0.000226228,-0.015039,0.14691,0.70446,-0.708973,0.0282452,0.0171635
14.0875,-0.000226228,-0.015039,0.14691,0.704007,-0.709423,0.0282637,0.0171519
14.0885,-0.000226228,-0.015039,0.14691,0.704007,-0.709423,0.0282637,0.0171519
14.0896,-0.000226228,-0.015039,0.14691,0.704007,-0.709423,0.0282637,0.0171519
14.0905,-0.000226228,-0.015039,0.14691,0.704007,-0.709423,0.0282637,0.0171519
14.0915,-0.00022629,-0.0150894,0.146889,0.704007,-0.709423,0.0282637,0.0171519
14.0926,-0.00022629,-0.0150894,0.146889,0.704007,-0.709423,0.0282637,0.0171519
14.0935,-0.00022629,-0.0150894,0.146889,0.704007,-0.709423,0.0282637,0.0171519
14.0946,-0.00022629,-0.0150894,0.146889,0.704007,-0.709423,0.0282637,0.0171519
14.0955,-0.00022629,-0.0150894,0.146889,0.704007,-0.709423,0.0282637,0.0171519
14.0965,-0.00022629,-0.0150894,0.146889,0.704007,-0.709423,0.0282637,0.0171519
14.0975,-0.00022629,-0.0150894,0.146889,0.70446,-0.708973,0.0282452,0.0171635
14.0985,-0.00022629,-0.0150894,0.146889,0.70446,-0.708973,0.0282452,0.0171635
14.0995,-0.00022629,-0.0150894,0.146889,0.70446,-0.708973,0.0282452,0.0171635
14.1005,-0.00022629,-0.0150894,0.146889,0.70446,-0.708973,0.0282452,0.0171635
14.1016,-0.00022629,-0.0150894,0.146889,0.70446,-0.708973,0.0282452,0.0171635
14.1025,-0.00022629,-0.0150894,0.146889,0.70446,-0.708973,0.0282452,0.0171635
14.1035,-0.00022629,-0.0150894,0.146889,0.704007,-0.709423,0.0282637,0.0171519
14.1045,-0.00022629,-0.0150894,0.146889,0.704007,-0.709423,0.0282637,0.0171519
14.1056,-0.000226353,-0.0151399,0.146869,0.70446,-0.708973,0.0282452,0.0171635
14.1065,-0.000226353,-0.0151399,0.146869,0.70446,-0.708973,0.0282452,0.0171635
14.1075,-0.000226353,-0.0151399,0.146869,0.704007,-0.709423,0.0282637,0.0171519
14.1085,-0.000226353,-0.0151399,0.146869,0.704007,-0.709423,0.0282637,0.0171519
14.1095,-0.000226353,-0.0151399,0.146869,0.70446,-0.708973,0.0282452,0.0171635
14.1105,-0.000226353,-0.0151399,0.146869,0.70446,-0.708973,0.0282452,0.0171635
14.1115,-0.000226353,-0.0151399,0.146869,0.704007,-0.709423,0.0282637,0.0171519
14.1125,-0.000226353,-0.0151399,0.146869,0.704007,-0.709423,0.0282637,0.0171519
14.1135,-0.000226353,-0.0151399,0.146869,0.70446,-0.708973,0.0282452,0.0171635
14.1145,-0.000226353,-0.0151399,0.146869,0.70446,-0.708973,0.0282452,0.0171635
14.1155,-0.000226353,-0.0151399,0.146869,0.70446,-0.708973,0.0282452,0.0171635
14.1165,-0.000226353,-0.0151399,0.146869,0.70446,-0.708973,0.0282452,0.0171635
