t,x,y,z,qw,qx,qy,qz
30.5733,0.0450966,-0.0272722,0.138854,0.708395,-0.696898,0.0712494,0.0862199
30.5743,0.0450966,-0.0272722,0.138854,0.708395,-0.696898,0.0712494,0.0862199
30.5753,0.0450966,-0.0272722,0.138854,0.708395,-0.696898,0.0712494,0.0862199
30.5763,0.0450966,-0.0272722,0.138854,0.708395,-0.696898,0.0712494,0.0862199
30.5773,0.0450966,-0.0272722,0.138854,0.708395,-0.696898,0.0712494,0.0862199
30.5783,0.0451071,-0.027318,0.138827,0.708395,-0.696898,0.0712494,0.0862199
30.5793,0.0451071,-0.027318,0.138827,0.708395,-0.696898,0.0712494,0.0862199
30.5803,0.0451876,-0.0272994,0.138827,0.70838,-0.69688,0.071395,0.0863632
30.5813,0.0451876,-0.0272994,0.138827,0.70838,-0.69688,0.071395,0.0863632
30.5823,0.0451876,-0.0272994,0.138827,0.70838,-0.69688,0.071395,0.0863632
30.5833,0.0451876,-0.0272994,0.138827,0.70838,-0.69688,0.071395,0.0863632
30.5843,0.0451876,-0.0272994,0.138827,0.70838,-0.69688,0.071395,0.0863632
30.5853,0.0451876,-0.0272994,0.138827,0.70838,-0.69688,0.071395,0.0863632
30.5863,0.0451876,-0.0272994,0.138827,0.70838,-0.69688,0.071395,0.0863632
30.5873,0.0451876,-0.0272994,0.138827,0.70838,-0.69688,0.071395,0.0863632
30.5883,0.0451981,-0.0273451,0.138799,0.708333,-0.696938,0.07184,0.0859102
30.5893,0.0451981,-0.0273451,0.138799,0.708333,-0.696938,0.07184,0.0859102
30.5903,0.0451981,-0.0273451,0.138799,0.70838,-0.69688,0.071395,0.0863632
30.5913,0.0451981,-0.0273451,0.138799,0.70838,-0.69688,0.071395,0.0863632
30.5923,0.0451981,-0.0273451,0.138799,0.70838,-0.69688,0.071395,0.0863632
30.5933,0.0451981,-0.0273451,0.138799,0.70838,-0.69688,0.071395,0.0863632
30.5943,0.0451981,-0.0273451,0.138799,0.70838,-0.69688,0.071395,0.0863632
30.5953,0.0451981,-0.0273451,0.138799,0.70838,-0.69688,0.071395,0.0863632
30.5963,0.0451981,-0.0273451,0.138799,0.708333,-0.696938,0.07184,0.0859102
30.5973,0.0451981,-0.0273451,0.138799,0.708333,-0.696938,0.07184,0.0859102
30.5983,0.0451981,-0.0273451,0.138799,0.70838,-0.69688,0.071395,0.0863632
30.5993,0.0451981,-0.0273451,0.138799,0.70838,-0.69688,0.071395,0.0863632
30.6003,0.0452087,-0.0273909,0.138771,0.70838,-0.69688,0.071395,0.0863632
30.6013,0.0452087,-0.0273909,0.138771,0.70838,-0.69688,0.071395,0.0863632
30.6023,0.0452087,-0.0273909,0.138771,0.70838,-0.69688,0.071395,0.0863632
30.6033,0.0452087,-0.0273909,0.138771,0.70838,-0.69688,0.071395,0.0863632
30.6043,0.0452087,-0.0273909,0.138771,0.70838,-0.69688,0.071395,0.0863632
30.6053,0.0452087,-0.0273909,0.138771,0.70838,-0.69688,0.071395,0.0863632
30.6063,0.0452892,-0.0273722,0.138771,0.708365,-0.696863,0.0715407,0.0865064
30.6073,0.0452892,-0.0273722,0.138771,0.708365,-0.696863,0.0715407,0.0865064
30.6083,0.0452892,-0.0273722,0.138771,0.708365,-0.696863,0.0715407,0.0865064
30.6093,0.0452892,-0.0273722,0.138771,0.708365,-0.696863,0.0715407,0.0865064
30.6103,0.0452892,-0.0273722,0.138771,0.708365,-0.696863,0.0715407,0.0865064
30.6113,0.0452892,-0.0273722,0.138771,0.708365,-0.696863,0.0715407,0.0865064
30.6123,0.0452892,-0.0273722,0.138771,0.708365,-0.696863,0.0715407,0.0865064
30.6133,0.0452892,-0.0273722,0.138771,0.708365,-0.696863,0.0715407,0.0865064
30.6143,0.0452892,-0.0273722,0.138771,0.708365,-0.696863,0.0715407,0.0865064
30.6153,0.0452892,-0.0273722,0.138771,0.708365,-0.696863,0.0715407,0.0865064
30.6163,0.0452997,-0.0274179,0.138744,0.708365,-0.696863,0.0715407,0.0865064
30.6173,0.0452997,-0.0274179,0.138744,0.708365,-0.696863,0.0715407,0.0865064
30.6183,0.0452997,-0.0274179,0.138744,0.708365,-0.696863,0.0715407,0.0865064
30.6193,0.0452997,-0.0274179,0.138744,0.708365,-0.696863,0.0715407,0.0865064
30.6203,0.0452997,-0.0274179,0.138744,0.708365,-0.696863,0.0715407,0.0865064
30.6213,0.0452997,-0.0274179,0.138744,0.708365,-0.696863,0.0715407,0.0865064
30.6223,0.0452997,-0.0274179,0.138744,0.708365,-0.696863,0.0715407,0.0865064
30.6233,0.0452997,-0.0274179,0.138744,0.708365,-0.696863,0.0715407,0.0865064
30.6243,0.0452997,-0.0274179,0.138744,0.708365,-0.696863,0.0715407,0.0865064
30.6253,0.0452997,-0.0274179,0.138744,0.708365,-0.696863,0.0715407,0.0865064
30.6263,0.0452997,-0.0274179,0.138744,0.708365,-0.696863,0.0715407,0.0865064
30.6273,0.0452997,-0.0274179,0.138744,0.708365,-0.696863,0.0715407,0.0865064
30.6283,0.0452997,-0.0274179,0.138744,0.708319,-0.69692,0.0719856,0.0860535
30.6293,0.0452997,-0.0274179,0.138744,0.708319,-0.69692,0.0719856,0.0860535
30.6303,0.0452997,-0.0274179,0.138744,0.708365,-0.696863,0.0715407,0.0865064
30.6313,0.0452997,-0.0274179,0.138744,0.708365,-0.696863,0.0715407,0.0865064
30.6323,0.0453908,-0.027445,0.138716,0.70835,-0.696845,0.0716863,0.0866497
30.6333,0.0453908,-0.027445,0.138716,0.70835,-0.696845,0.0716863,0.0866497
30.6343,0.0453908,-0.027445,0.138716,0.708304,-0.696902,0.0721312,0.0861968
30.6353,0.0453908,-0.027445,0.138716,0.708304,-0.696902,0.0721312,0.0861968
30.6363,0.0453908,-0.027445,0.138716,0.708304,-0.696902,0.0721312,0.0861968
30.6376,0.0453908,-0.027445,0.138716,0.70835,-0.696845,0.0716863,0.0866497
30.6383,0.0453908,-0.027445,0.138716,0.70835,-0.696845,0.0716863,0.0866497
30.6393,0.0453908,-0.027445,0.138716,0.70835,-0.696845,0.0716863,0.0866497
30.6403,0.0453908,-0.027445,0.138716,0.70835,-0.696845,0.0716863,0.0866497
30.6413,0.0453908,-0.027445,0.138716,0.70835,-0.696845,0.0716863,0.0866497
