t,x,y,z,qw,qx,qy,qz,gripper_trigger
32.45,0.0291494,0.0478446,0.132886,0.436547,-0.545878,-0.446551,0.558602,0
32.455,0.0291494,0.0478446,0.132886,0.436547,-0.545878,-0.446551,0.558602,0
32.46,0.0291494,0.0478446,0.132886,0.436547,-0.545878,-0.446551,0.558602,0
32.465,0.0291494,0.0478446,0.132886,0.436547,-0.545878,-0.446551,0.558602,0
32.47,0.0291494,0.0478446,0.132886,0.436547,-0.545878,-0.446551,0.558602,0
32.475,0.0291494,0.0478446,0.132886,0.436547,-0.545878,-0.446551,0.558602,0
32.48,0.0291494,0.0478446,0.132886,0.436547,-0.545878,-0.446551,0.558602,0
32.485,0.0291494,0.0478446,0.132886,0.436547,-0.545878,-0.446551,0.558602,0
32.49,0.0291494,0.0478446,0.132886,0.436547,-0.545878,-0.446551,0.558602,0
32.495,0.0291478,0.0478442,0.132832,0.436663,-0.545789,-0.446438,0.558689,0
32.5,0.0291478,0.0478442,0.132832,0.436663,-0.545789,-0.446438,0.558689,0
32.505,0.0291478,0.0478442,0.132832,0.436663,-0.545789,-0.446438,0.558689,0
32.51,0.0291928,0.0478551,0.132803,0.436932,-0.546158,-0.446154,0.558345,0
32.515,0.0291928,0.0478551,0.132803,0.436663,-0.545789,-0.446438,0.558689,0
32.52,0.0291928,0.0478551,0.132803,0.436663,-0.545789,-0.446438,0.558689,0
32.525,0.0291928,0.0478551,0.132803,0.436663,-0.545789,-0.446438,0.558689,0
32.53,0.0291928,0.0478551,0.132803,0.436663,-0.545789,-0.446438,0.558689,0
32.535,0.0291928,0.0478551,0.132803,0.436663,-0.545789,-0.446438,0.558689,0
32.54,0.0291928,0.0478551,0.132803,0.436663,-0.545789,-0.446438,0.558689,0
32.545,0.0291928,0.0478551,0.132803,0.436663,-0.545789,-0.446438,0.558689,0
32.55,0.0291928,0.0478551,0.132803,0.436663,-0.545789,-0.446438,0.558689,0
32.555,0.0291912,0.0478547,0.132749,0.436778,-0.545699,-0.446325,0.558776,0
32.5601,0.0292362,0.0478656,0.13272,0.436778,-0.545699,-0.446325,0.558776,0
32.565,0.0292362,0.0478656,0.13272,0.436778,-0.545699,-0.446325,0.558776,0
32.5701,0.0292362,0.0478656,0.13272,0.436778,-0.545699,-0.446325,0.558776,0
32.5751,0.0292362,0.0478656,0.13272,0.436778,-0.545699,-0.446325,0.558776,0
32.58,0.0292362,0.0478656,0.13272,0.436778,-0.545699,-0.446325,0.558776,0
32.585,0.0292362,0.0478656,0.13272,0.436778,-0.545699,-0.446325,0.558776,0
32.59,0.0292345,0.0478652,0.132666,0.437162,-0.54598,-0.445928,0.558519,0
32.595,0.0292345,0.0478652,0.132666,0.437162,-0.54598,-0.445928,0.558519,0
32.6,0.0292795,0.0478761,0.132637,0.436893,-0.54561,-0.446213,0.558864,0
32.605,0.0292795,0.0478761,0.132637,0.436893,-0.54561,-0.446213,0.558864,0
32.61,0.0292795,0.0478761,0.132637,0.436893,-0.54561,-0.446213,0.558864,0
32.615,0.0292795,0.0478761,0.132637,0.436893,-0.54561,-0.446213,0.558864,0
32.62,0.0292598,0.0479574,0.132637,0.43705,-0.54607,-0.445813,0.558611,0
32.625,0.0292598,0.0479574,0.132637,0.436781,-0.5457,-0.446098,0.558955,0
32.63,0.0292582,0.047957,0.132583,0.437165,-0.54598,-0.445701,0.558698,0
32.635,0.0293032,0.0479679,0.132554,0.437165,-0.54598,-0.445701,0.558698,0
32.64,0.0293032,0.0479679,0.132554,0.437165,-0.54598,-0.445701,0.558698,0
32.645,0.0293015,0.0479675,0.1325,0.437011,-0.545521,-0.445872,0.559129,0
32.65,0.0293464,0.0479784,0.132471,0.43728,-0.545891,-0.445588,0.558785,0
32.655,0.0293464,0.0479784,0.132471,0.43728,-0.545891,-0.445588,0.558785,0
32.66,0.0293464,0.0479784,0.132471,0.43728,-0.545891,-0.445588,0.558785,0
32.6649,0.0293914,0.0479893,0.132443,0.43728,-0.545891,-0.445588,0.558785,0
32.67,0.0293914,0.0479893,0.132443,0.43728,-0.545891,-0.445588,0.558785,0
32.675,0.0293897,0.0479889,0.132389,0.437395,-0.545802,-0.445475,0.558872,0
32.68,0.0294347,0.0479998,0.13236,0.437395,-0.545802,-0.445475,0.558872,0
32.685,0.0294347,0.0479998,0.13236,0.437395,-0.545802,-0.445475,0.558872,0
32.69,0.0294347,0.0479998,0.13236,0.437395,-0.545802,-0.445475,0.558872,0
32.695,0.0294347,0.0479998,0.13236,0.437395,-0.545802,-0.445475,0.558872,0
32.7,0.0294779,0.0480103,0.132277,0.437157,-0.545987,-0.445723,0.55868,0
32.705,0.0294581,0.0480916,0.132277,0.437398,-0.545803,-0.445247,0.55905,0
32.71,0.0294581,0.0480916,0.132277,0.437398,-0.545803,-0.445247,0.55905,0
32.715,0.029503,0.0481025,0.132248,0.437398,-0.545803,-0.445247,0.55905,0
32.72,0.029503,0.0481025,0.132248,0.437045,-0.546077,-0.445609,0.558771,0
32.725,0.0295013,0.0481021,0.132194,0.43716,-0.545988,-0.445496,0.558858,0
32.73,0.0295013,0.0481021,0.132194,0.43716,-0.545988,-0.445496,0.558858,0
32.735,0.0295462,0.048113,0.132165,0.43716,-0.545988,-0.445496,0.558858,0
32.74,0.0295246,0.048194,0.132111,0.437162,-0.545988,-0.445268,0.559037,0
32.745,0.0295246,0.048194,0.132111,0.437162,-0.545988,-0.445268,0.559037,0
32.75,0.0295695,0.0482049,0.132082,0.437162,-0.545988,-0.445268,0.559037,0
32.755,0.0295695,0.0482049,0.132082,0.437162,-0.545988,-0.445268,0.559037,0
32.76,0.0295695,0.0482049,0.132082,0.437162,-0.545988,-0.445268,0.559037,0
32.765,0.0296144,0.0482158,0.132053,0.436809,-0.546262,-0.445629,0.558757,0
32.77,0.0296144,0.0482158,0.132053,0.436809,-0.546262,-0.445629,0.558757,0
32.775,0.0296575,0.0482263,0.13197,0.436925,-0.546173,-0.445516,0.558845,0
32.78,0.0296575,0.0482263,0.13197,0.436925,-0.546173,-0.445516,0.558845,0
32.785,0.0296575,0.0482263,0.13197,0.436925,-0.546173,-0.445516,0.558845,0
32.79,0.0297023,0.0482372,0.131942,0.436925,-0.546173,-0.445516,0.558845,0
32.795,0.0297023,0.0482372,0.131942,0.436925,-0.546173,-0.445516,0.558845,0
32.8,0.0296825,0.0483187,0.131942,0.43708,-0.546633,-0.445117,0.558592,0
32.805,0.0296825,0.0483187,0.131942,0.436812,-0.546263,-0.445402,0.558936,0
32.81,0.0297255,0.0483292,0.131858,0.436927,-0.546174,-0.445289,0.559023,0
32.815,0.0297255,0.0483292,0.131858,0.437195,-0.546544,-0.445004,0.558679,0
32.82,0.0297237,0.0483287,0.131804,0.437042,-0.546084,-0.445176,0.55911,0
32.825,0.0297237,0.0483287,0.131804,0.43731,-0.546455,-0.444891,0.558766,0
32.83,0.0297019,0.0484097,0.13175,0.437312,-0.546456,-0.444663,0.558944,0
32.835,0.0297468,0.0484207,0.131721,0.437312,-0.546456,-0.444663,0.558944,0
32.84,0.0297449,0.0484202,0.131667,0.437074,-0.54664,-0.444911,0.558753,0
32.845,0.0297449,0.0484202,0.131667,0.437074,-0.54664,-0.444911,0.558753,0
32.85,0.0297449,0.0484202,0.131667,0.437074,-0.54664,-0.444911,0.558753,0
32.855,0.0297449,0.0484202,0.131667,0.437074,-0.54664,-0.444911,0.558753,0
32.86,0.0297897,0.0484312,0.131638,0.437074,-0.54664,-0.444911,0.558753,0
32.865,0.0297679,0.0485122,0.131584,0.437077,-0.546641,-0.444684,0.558931,0
32.87,0.0297679,0.0485122,0.131584,0.437343,-0.547012,-0.444398,0.558587,0
32.875,0.0297679,0.0485122,0.131584,0.437077,-0.546641,-0.444684,0.558931,0
32.88,0.0297679,0.0485122,0.131584,0.437343,-0.547012,-0.444398,0.558587,0
32.885,0.0298127,0.0485232,0.131555,0.437343,-0.547012,-0.444398,0.558587,0
32.89,0.0298127,0.0485232,0.131555,0.436989,-0.547286,-0.444759,0.558308,0
32.895,0.0298127,0.0485232,0.131555,0.436989,-0.547286,-0.444759,0.558308,0
32.9,0.0298108,0.0485227,0.1315,0.437104,-0.547197,-0.444646,0.558395,0
32.905,0.0298108,0.0485227,0.1315,0.437104,-0.547197,-0.444646,0.558395,0
32.91,0.0298108,0.0485227,0.1315,0.437104,-0.547197,-0.444646,0.558395,0
32.9151,0.0298555,0.0485336,0.131472,0.437104,-0.547197,-0.444646,0.558395,0
32.92,0.0298555,0.0485336,0.131472,0.437104,-0.547197,-0.444646,0.558395,0
32.925,0.0298555,0.0485336,0.131472,0.437104,-0.547197,-0.444646,0.558395,0
32.93,0.0298555,0.0485336,0.131472,0.437104,-0.547197,-0.444646,0.558395,0
32.9351,0.0298555,0.0485336,0.131472,0.437104,-0.547197,-0.444646,0.558395,0
32.94,0.0298555,0.0485336,0.131472,0.43675,-0.547471,-0.445007,0.558116,0
32.945,0.0298555,0.0485336,0.131472,0.43675,-0.547471,-0.445007,0.558116,0
32.95,0.0298336,0.0486147,0.131417,0.436752,-0.547472,-0.444779,0.558295,0
32.955,0.0298336,0.0486147,0.131417,0.436752,-0.547472,-0.444779,0.558295,0
32.96,0.0298336,0.0486147,0.131417,0.436752,-0.547472,-0.444779,0.558295,0
32.965,0.0298784,0.0486257,0.131388,0.436752,-0.547472,-0.444779,0.558295,0
32.97,0.0298784,0.0486257,0.131388,0.436752,-0.547472,-0.444779,0.558295,0
32.975,0.0298764,0.0486252,0.131334,0.436868,-0.547383,-0.444666,0.558382,0
32.98,0.0298764,0.0486252,0.131334,0.436513,-0.547657,-0.445027,0.558103,0
32.985,0.0298764,0.0486252,0.131334,0.436513,-0.547657,-0.445027,0.558103,0
32.99,0.0298764,0.0486252,0.131334,0.436513,-0.547657,-0.445027,0.558103,0
32.995,0.0298764,0.0486252,0.131334,0.436513,-0.547657,-0.445027,0.558103,0
33,0.0299212,0.0486362,0.131305,0.436513,-0.547657,-0.445027,0.558103,0
33.005,0.0299212,0.0486362,0.131305,0.436513,-0.547657,-0.445027,0.558103,0
33.01,0.0299212,0.0486362,0.131305,0.436159,-0.54793,-0.445388,0.557824,0
33.015,0.0299212,0.0486362,0.131305,0.436159,-0.54793,-0.445388,0.557824,0
33.02,0.0299192,0.0486357,0.131251,0.436274,-0.547841,-0.445275,0.557911,0
33.0251,0.0299192,0.0486357,0.131251,0.436274,-0.547841,-0.445275,0.557911,0
33.03,0.0299192,0.0486357,0.131251,0.436274,-0.547841,-0.445275,0.557911,0
33.035,0.0299192,0.0486357,0.131251,0.436274,-0.547841,-0.445275,0.557911,0
33.04,0.0299192,0.0486357,0.131251,0.436274,-0.547841,-0.445275,0.557911,0
33.045,0.0299172,0.0486352,0.131197,0.436035,-0.548026,-0.445523,0.557719,0
33.05,0.0298972,0.0487167,0.131197,0.436277,-0.547843,-0.445047,0.55809,0
33.055,0.0298952,0.0487162,0.131142,0.436037,-0.548027,-0.445295,0.557898,0
33.06,0.0298952,0.0487162,0.131142,0.436037,-0.548027,-0.445295,0.557898,0
33.065,0.0299399,0.0487272,0.131113,0.436037,-0.548027,-0.445295,0.557898,0
33.07,0.0299399,0.0487272,0.131113,0.436037,-0.548027,-0.445295,0.557898,0
33.075,0.0299399,0.0487272,0.131113,0.436037,-0.548027,-0.445295,0.557898,0
33.08,0.0299399,0.0487272,0.131113,0.436037,-0.548027,-0.445295,0.557898,0
33.085,0.0299847,0.0487382,0.131084,0.436037,-0.548027,-0.445295,0.557898,0
33.09,0.0299826,0.0487377,0.13103,0.435798,-0.548212,-0.445543,0.557705,0
33.095,0.0299826,0.0487377,0.13103,0.435798,-0.548212,-0.445543,0.557705,0
33.1,0.0300273,0.0487487,0.131001,0.435798,-0.548212,-0.445543,0.557705,0
33.105,0.030052,0.0488413,0.130972,0.435685,-0.548301,-0.445428,0.557797,0
33.11,0.0300499,0.0488407,0.130918,0.435801,-0.548213,-0.445315,0.557884,0
33.115,0.0300946,0.0488517,0.130889,0.435801,-0.548213,-0.445315,0.557884,0
33.12,0.0300946,0.0488517,0.130889,0.435801,-0.548213,-0.445315,0.557884,0
33.125,0.0301192,0.0489444,0.13086,0.435333,-0.548575,-0.445562,0.557696,0
33.13,0.0301638,0.0489554,0.130831,0.435333,-0.548575,-0.445562,0.557696,0
33.135,0.0302085,0.0489664,0.130802,0.435333,-0.548575,-0.445562,0.557696,0
33.14,0.0301883,0.049048,0.130802,0.435577,-0.54838,-0.445797,0.55751,0
33.145,0.030233,0.0490591,0.130773,0.43522,-0.548665,-0.445447,0.557788,0
33.15,0.0302776,0.0490701,0.130743,0.435577,-0.54838,-0.445797,0.55751,0
33.155,0.0302574,0.0491518,0.130743,0.435109,-0.548741,-0.446043,0.557323,0
33.16,0.030302,0.0491628,0.130714,0.435464,-0.548469,-0.445683,0.557601,0
33.165,0.0303466,0.0491738,0.130685,0.435109,-0.548741,-0.446043,0.557323,0
33.17,0.0303466,0.0491738,0.130685,0.435464,-0.548469,-0.445683,0.557601,0
33.175,0.030371,0.0492666,0.130656,0.434996,-0.548831,-0.445929,0.557414,0
33.18,0.030371,0.0492666,0.130656,0.434996,-0.548831,-0.445929,0.557414,0
33.185,0.0304156,0.0492776,0.130627,0.435352,-0.548546,-0.44628,0.557136,0
33.19,0.0304156,0.0492776,0.130627,0.435089,-0.548173,-0.446567,0.557479,0
33.195,0.0304378,0.0493699,0.130543,0.435355,-0.548547,-0.446052,0.557315,0
33.2,0.0304378,0.0493699,0.130543,0.435355,-0.548547,-0.446052,0.557315,0
33.205,0.0304823,0.049381,0.130514,0.435711,-0.548262,-0.446403,0.557036,0
33.21,0.0304823,0.049381,0.130514,0.435711,-0.548262,-0.446403,0.557036,0
33.215,0.0304823,0.049381,0.130514,0.435711,-0.548262,-0.446403,0.557036,0
33.22,0.0305268,0.049392,0.130485,0.435711,-0.548262,-0.446403,0.557036,0
33.225,0.0305268,0.049392,0.130485,0.435711,-0.548262,-0.446403,0.557036,0
33.23,0.0305268,0.049392,0.130485,0.435711,-0.548262,-0.446403,0.557036,0
33.235,0.0305268,0.049392,0.130485,0.435711,-0.548262,-0.446403,0.557036,0
33.24,0.0305268,0.049392,0.130485,0.436067,-0.547977,-0.446753,0.556758,0
33.2451,0.0305714,0.0494031,0.130456,0.436067,-0.547977,-0.446753,0.556758,0
33.25,0.0305714,0.0494031,0.130456,0.436067,-0.547977,-0.446753,0.556758,0
33.255,0.0305714,0.0494031,0.130456,0.436067,-0.547977,-0.446753,0.556758,0
33.26,0.0305714,0.0494031,0.130456,0.435711,-0.548248,-0.447114,0.556479,0
33.265,0.0305714,0.0494031,0.130456,0.435711,-0.548248,-0.447114,0.556479,0
33.27,0.030551,0.0494849,0.130456,0.435598,-0.548337,-0.447,0.556571,0
33.275,0.0305955,0.049496,0.130426,0.435954,-0.548066,-0.446639,0.55685,0
33.28,0.0305955,0.049496,0.130426,0.435598,-0.548337,-0.447,0.556571,0
33.285,0.0305934,0.0494954,0.130372,0.436069,-0.547964,-0.447237,0.556379,0
33.29,0.0305934,0.0494954,0.130372,0.436069,-0.547964,-0.447237,0.556379,0
33.295,0.0305934,0.0494954,0.130372,0.436069,-0.547964,-0.447237,0.556379,0
33.3,0.0306379,0.0495065,0.130343,0.435714,-0.548249,-0.446887,0.556658,0
33.305,0.0306379,0.0495065,0.130343,0.436069,-0.547964,-0.447237,0.556379,0
33.31,0.0306379,0.0495065,0.130343,0.436069,-0.547964,-0.447237,0.556379,0
33.315,0.0306379,0.0495065,0.130343,0.436069,-0.547964,-0.447237,0.556379,0
33.32,0.0306379,0.0495065,0.130343,0.436069,-0.547964,-0.447237,0.556379,0
33.3251,0.0306379,0.0495065,0.130343,0.436069,-0.547964,-0.447237,0.556379,0
33.33,0.0306379,0.0495065,0.130343,0.436069,-0.547964,-0.447237,0.556379,0
33.335,0.0306379,0.0495065,0.130343,0.435808,-0.547589,-0.447524,0.556723,0
33.34,0.0306358,0.049506,0.130288,0.436186,-0.547875,-0.447124,0.556466,0
33.345,0.0306803,0.049517,0.130259,0.436186,-0.547875,-0.447124,0.556466,0
33.35,0.0306803,0.049517,0.130259,0.436186,-0.547875,-0.447124,0.556466,0
33.355,0.0306803,0.049517,0.130259,0.436186,-0.547875,-0.447124,0.556466,0
33.36,0.0306803,0.049517,0.130259,0.436186,-0.547875,-0.447124,0.556466,0
33.365,0.0306599,0.0495989,0.130259,0.436073,-0.547965,-0.447009,0.556558,0
33.37,0.0306599,0.0495989,0.130259,0.436073,-0.547965,-0.447009,0.556558,0
33.375,0.0306599,0.0495989,0.130259,0.436073,-0.547965,-0.447009,0.556558,0
33.38,0.0306577,0.0495983,0.130205,0.436188,-0.547877,-0.446896,0.556645,0
33.385,0.0306577,0.0495983,0.130205,0.436188,-0.547877,-0.446896,0.556645,0
33.39,0.0307022,0.0496094,0.130176,0.436188,-0.547877,-0.446896,0.556645,0
33.395,0.0307022,0.0496094,0.130176,0.436188,-0.547877,-0.446896,0.556645,0
33.4,0.0307022,0.0496094,0.130176,0.436188,-0.547877,-0.446896,0.556645,0
33.405,0.0306796,0.0496907,0.130121,0.436192,-0.547879,-0.446669,0.556824,0
33.41,0.0306796,0.0496907,0.130121,0.436453,-0.548253,-0.446382,0.556481,0
33.415,0.0306774,0.0496902,0.130067,0.436307,-0.547791,-0.446555,0.55691,0
33.42,0.0306774,0.0496902,0.130067,0.436307,-0.547791,-0.446555,0.55691,0
33.425,0.0306774,0.0496902,0.130067,0.436569,-0.548165,-0.446269,0.556567,0
33.43,0.0306752,0.0496896,0.130013,0.436423,-0.547703,-0.446442,0.556997,0
33.435,0.0306752,0.0496896,0.130013,0.436684,-0.548077,-0.446155,0.556654,0
33.44,0.0306752,0.0496896,0.130013,0.436684,-0.548077,-0.446155,0.556654,0
33.445,0.030673,0.0496891,0.129958,0.4368,-0.547989,-0.446042,0.556741,0
33.45,0.030673,0.0496891,0.129958,0.4368,-0.547989,-0.446042,0.556741,0
33.455,0.030673,0.0496891,0.129958,0.436443,-0.548261,-0.446404,0.556463,0
33.46,0.030673,0.0496891,0.129958,0.436443,-0.548261,-0.446404,0.556463,0
33.465,0.0307174,0.0497002,0.129929,0.436443,-0.548261,-0.446404,0.556463,0
33.47,0.0307174,0.0497002,0.129929,0.436443,-0.548261,-0.446404,0.556463,0
33.475,0.0307174,0.0497002,0.129929,0.436443,-0.548261,-0.446404,0.556463,0
33.48,0.0307151,0.0496996,0.129875,0.436559,-0.548173,-0.44629,0.55655,0
33.485,0.0307596,0.0497107,0.129845,0.436559,-0.548173,-0.44629,0.55655,0
33.49,0.0307596,0.0497107,0.129845,0.436559,-0.548173,-0.44629,0.55655,0
33.495,0.0307596,0.0497107,0.129845,0.436203,-0.548444,-0.446652,0.556272,0
33.5,0.0307573,0.0497101,0.129791,0.436675,-0.548084,-0.446177,0.556637,0
33.505,0.0308017,0.0497212,0.129762,0.436319,-0.548356,-0.446538,0.556359,0
33.51,0.0308017,0.0497212,0.129762,0.436319,-0.548356,-0.446538,0.556359,0
33.515,0.0308017,0.0497212,0.129762,0.436319,-0.548356,-0.446538,0.556359,0
33.52,0.0308017,0.0497212,0.129762,0.436579,-0.54873,-0.446251,0.556016,0
33.525,0.0308462,0.0497323,0.129732,0.436579,-0.54873,-0.446251,0.556016,0
33.53,0.0308462,0.0497323,0.129732,0.436579,-0.54873,-0.446251,0.556016,0
33.535,0.0308462,0.0497323,0.129732,0.436579,-0.54873,-0.446251,0.556016,0
33.54,0.0308883,0.0497428,0.129649,0.436694,-0.548643,-0.446137,0.556103,0
33.545,0.0308678,0.0498247,0.129649,0.436582,-0.548732,-0.446023,0.556195,0
33.55,0.0308678,0.0498247,0.129649,0.436582,-0.548732,-0.446023,0.556195,0
33.555,0.0309122,0.0498358,0.129619,0.436224,-0.549004,-0.446384,0.555917,0
33.5601,0.0309122,0.0498358,0.129619,0.436224,-0.549004,-0.446384,0.555917,0
33.565,0.0309122,0.0498358,0.129619,0.436224,-0.549004,-0.446384,0.555917,0
33.57,0.0309122,0.0498358,0.129619,0.436224,-0.549004,-0.446384,0.555917,0
33.575,0.0309122,0.0498358,0.129619,0.436224,-0.549004,-0.446384,0.555917,0
33.58,0.0309122,0.0498358,0.129619,0.436224,-0.549004,-0.446384,0.555917,0
33.585,0.0309542,0.0498464,0.129535,0.436341,-0.548916,-0.446271,0.556004,0
33.59,0.0309542,0.0498464,0.129535,0.436341,-0.548916,-0.446271,0.556004,0
33.595,0.0309542,0.0498464,0.129535,0.436341,-0.548916,-0.446271,0.556004,0
33.6,0.0309542,0.0498464,0.129535,0.436341,-0.548916,-0.446271,0.556004,0
33.605,0.0309542,0.0498464,0.129535,0.436341,-0.548916,-0.446271,0.556004,0
33.61,0.0309542,0.0498464,0.129535,0.435984,-0.549187,-0.446632,0.555727,0
33.615,0.0309986,0.0498575,0.129506,0.436341,-0.548916,-0.446271,0.556004,0
33.62,0.0309986,0.0498575,0.129506,0.435984,-0.549187,-0.446632,0.555727,0
33.625,0.0309962,0.0498569,0.129452,0.436099,-0.549099,-0.446519,0.555813,0
33.63,0.0309962,0.0498569,0.129452,0.436099,-0.549099,-0.446519,0.555813,0
33.635,0.0309962,0.0498569,0.129452,0.436099,-0.549099,-0.446519,0.555813,0
33.64,0.0310406,0.049868,0.129422,0.436099,-0.549099,-0.446519,0.555813,0
33.645,0.0310382,0.0498674,0.129368,0.436215,-0.549011,-0.446405,0.555901,0
33.65,0.0310382,0.0498674,0.129368,0.436215,-0.549011,-0.446405,0.555901,0
33.655,0.0310382,0.0498674,0.129368,0.436215,-0.549011,-0.446405,0.555901,0
33.66,0.0310826,0.0498785,0.129338,0.436215,-0.549011,-0.446405,0.555901,0
33.665,0.0310802,0.0498779,0.129284,0.436331,-0.548924,-0.446292,0.555987,0
33.67,0.0310802,0.0498779,0.129284,0.435974,-0.549195,-0.446653,0.55571,0
33.675,0.0310802,0.0498779,0.129284,0.435974,-0.549195,-0.446653,0.55571,0
33.68,0.0310802,0.0498779,0.129284,0.435974,-0.549195,-0.446653,0.55571,0
33.685,0.0310778,0.0498773,0.12923,0.436089,-0.549107,-0.44654,0.555796,0
33.69,0.0311221,0.0498883,0.1292,0.436089,-0.549107,-0.44654,0.555796,0
33.695,0.0311197,0.0498877,0.129146,0.436205,-0.549019,-0.446426,0.555884,0
33.7,0.0311197,0.0498877,0.129146,0.435848,-0.54929,-0.446787,0.555606,0
33.705,0.0311172,0.0498871,0.129092,0.435964,-0.549202,-0.446674,0.555693,0
33.71,0.0311172,0.0498871,0.129092,0.435964,-0.549202,-0.446674,0.555693,0
33.715,0.0311172,0.0498871,0.129092,0.436319,-0.548917,-0.447025,0.555414,0
33.72,0.0311147,0.0498865,0.129037,0.436079,-0.549115,-0.446561,0.55578,0
33.725,0.0311147,0.0498865,0.129037,0.436435,-0.548829,-0.446912,0.555501,0
33.73,0.0311147,0.0498865,0.129037,0.436077,-0.5491,-0.447273,0.555223,0
33.735,0.0311122,0.0498859,0.128983,0.436193,-0.549012,-0.44716,0.55531,0
33.74,0.0311122,0.0498859,0.128983,0.435838,-0.549298,-0.446809,0.555589,0
33.745,0.0311122,0.0498859,0.128983,0.436193,-0.549012,-0.44716,0.55531,0
33.75,0.0311122,0.0498859,0.128983,0.436193,-0.549012,-0.44716,0.55531,0
33.755,0.0311122,0.0498859,0.128983,0.435836,-0.549282,-0.447521,0.555033,0
33.76,0.0311122,0.0498859,0.128983,0.435836,-0.549282,-0.447521,0.555033,0
33.765,0.0311122,0.0498859,0.128983,0.435836,-0.549282,-0.447521,0.555033,0
33.77,0.0311122,0.0498859,0.128983,0.435836,-0.549282,-0.447521,0.555033,0
33.775,0.0311122,0.0498859,0.128983,0.435836,-0.549282,-0.447521,0.555033,0
33.78,0.0311122,0.0498859,0.128983,0.435836,-0.549282,-0.447521,0.555033,0
33.785,0.0311097,0.0498852,0.128929,0.435952,-0.549195,-0.447407,0.55512,0
33.79,0.0311097,0.0498852,0.128929,0.435952,-0.549195,-0.447407,0.55512,0
33.795,0.0311097,0.0498852,0.128929,0.435952,-0.549195,-0.447407,0.55512,0
33.8,0.0311097,0.0498852,0.128929,0.435952,-0.549195,-0.447407,0.55512,0
33.805,0.0311072,0.0498846,0.128875,0.436067,-0.549107,-0.447294,0.555206,0
33.81,0.0311072,0.0498846,0.128875,0.436067,-0.549107,-0.447294,0.555206,0
33.815,0.0311515,0.0498957,0.128845,0.436067,-0.549107,-0.447294,0.555206,0
33.82,0.0311515,0.0498957,0.128845,0.43571,-0.549378,-0.447655,0.554928,0
33.825,0.0311515,0.0498957,0.128845,0.43571,-0.549378,-0.447655,0.554928,0
33.8299,0.0311515,0.0498957,0.128845,0.436067,-0.549107,-0.447294,0.555206,0
33.835,0.0311515,0.0498957,0.128845,0.43571,-0.549378,-0.447655,0.554928,0
33.84,0.0311515,0.0498957,0.128845,0.43571,-0.549378,-0.447655,0.554928,0
33.845,0.0311515,0.0498957,0.128845,0.43571,-0.549378,-0.447655,0.554928,0
33.85,0.0311515,0.0498957,0.128845,0.43571,-0.549378,-0.447655,0.554928,0
33.855,0.0311515,0.0498957,0.128845,0.43571,-0.549378,-0.447655,0.554928,0
33.86,0.0311958,0.0499068,0.128815,0.43571,-0.549378,-0.447655,0.554928,0
33.865,0.0311958,0.0499068,0.128815,0.43571,-0.549378,-0.447655,0.554928,0
33.87,0.0311958,0.0499068,0.128815,0.43571,-0.549378,-0.447655,0.554928,0
33.875,0.0311958,0.0499068,0.128815,0.43571,-0.549378,-0.447655,0.554928,0
33.88,0.0312401,0.0499179,0.128786,0.43571,-0.549378,-0.447655,0.554928,0
33.885,0.0312401,0.0499179,0.128786,0.43571,-0.549378,-0.447655,0.554928,0
33.89,0.0312401,0.0499179,0.128786,0.43571,-0.549378,-0.447655,0.554928,0
33.895,0.0312401,0.0499179,0.128786,0.43571,-0.549378,-0.447655,0.554928,0
33.9,0.0312401,0.0499179,0.128786,0.43571,-0.549378,-0.447655,0.554928,0
33.905,0.0312401,0.0499179,0.128786,0.43571,-0.549378,-0.447655,0.554928,0
33.91,0.0312401,0.0499179,0.128786,0.43571,-0.549378,-0.447655,0.554928,0
33.915,0.0312401,0.0499179,0.128786,0.43571,-0.549378,-0.447655,0.554928,0
33.92,0.0312401,0.0499179,0.128786,0.43571,-0.549378,-0.447655,0.554928,0
33.925,0.0312401,0.0499179,0.128786,0.43571,-0.549378,-0.447655,0.554928,0
33.93,0.0312401,0.0499179,0.128786,0.435355,-0.549664,-0.447304,0.555207,0
33.935,0.0312401,0.0499179,0.128786,0.43571,-0.549378,-0.447655,0.554928,0
33.94,0.0312375,0.0499172,0.128732,0.435826,-0.54929,-0.447542,0.555015,0
33.945,0.0312375,0.0499172,0.128732,0.435826,-0.54929,-0.447542,0.555015,0
33.9499,0.0312818,0.0499283,0.128702,0.435826,-0.54929,-0.447542,0.555015,0
33.955,0.0312818,0.0499283,0.128702,0.435826,-0.54929,-0.447542,0.555015,0
33.96,0.0312818,0.0499283,0.128702,0.435826,-0.54929,-0.447542,0.555015,0
33.965,0.0312818,0.0499283,0.128702,0.435826,-0.54929,-0.447542,0.555015,0
33.97,0.0312818,0.0499283,0.128702,0.435826,-0.54929,-0.447542,0.555015,0
33.975,0.0312818,0.0499283,0.128702,0.435826,-0.54929,-0.447542,0.555015,0
33.98,0.0313261,0.0499394,0.128672,0.435826,-0.54929,-0.447542,0.555015,0
33.985,0.0313261,0.0499394,0.128672,0.436184,-0.54902,-0.447181,0.555293,0
33.99,0.0313261,0.0499394,0.128672,0.435828,-0.549305,-0.44683,0.555572,0
33.995,0.0313261,0.0499394,0.128672,0.436184,-0.54902,-0.447181,0.555293,0
34,0.0313261,0.0499394,0.128672,0.436184,-0.54902,-0.447181,0.555293,0
