t,x,y,z,qw,qx,qy,qz
58.7396,0.0388068,-0.0380341,-0.0681312,0.700232,-0.70008,0.125618,0.0614997
58.7406,0.0388068,-0.0380341,-0.0681312,0.700232,-0.70008,0.125618,0.0614997
58.7416,0.0387987,-0.0379907,-0.0681629,0.700375,-0.699935,0.125632,0.0614985
58.7426,0.0387987,-0.0379907,-0.0681629,0.700375,-0.699935,0.125632,0.0614985
58.7436,0.0387987,-0.0379907,-0.0681629,0.700335,-0.699855,0.12608,0.0619462
58.7446,0.0387987,-0.0379907,-0.0681629,0.700335,-0.699855,0.12608,0.0619462
58.7456,0.0387987,-0.0379907,-0.0681629,0.699892,-0.7003,0.126021,0.062046
58.7466,0.0387987,-0.0379907,-0.0681629,0.699892,-0.7003,0.126021,0.062046
58.7476,0.0387987,-0.0379907,-0.0681629,0.700426,-0.699885,0.125455,0.0618475
58.7486,0.0387987,-0.0379907,-0.0681629,0.700426,-0.699885,0.125455,0.0618475
58.7496,0.0387987,-0.0379907,-0.0681629,0.699892,-0.7003,0.126021,0.062046
58.7506,0.0387987,-0.0379907,-0.0681629,0.699892,-0.7003,0.126021,0.062046
58.7516,0.0387987,-0.0379907,-0.0681629,0.699892,-0.7003,0.126021,0.062046
58.7526,0.0387987,-0.0379907,-0.0681629,0.699892,-0.7003,0.126021,0.062046
58.7536,0.0387987,-0.0379907,-0.0681629,0.699931,-0.700381,0.125573,0.0615987
58.7545,0.0387987,-0.0379907,-0.0681629,0.699931,-0.700381,0.125573,0.0615987
58.7556,0.0387987,-0.0379907,-0.0681629,0.700375,-0.699935,0.125632,0.0614985
58.7566,0.0387987,-0.0379907,-0.0681629,0.700375,-0.699935,0.125632,0.0614985
58.7576,0.0387987,-0.0379907,-0.0681629,0.699892,-0.7003,0.126021,0.062046
58.7586,0.0387987,-0.0379907,-0.0681629,0.699892,-0.7003,0.126021,0.062046
58.7596,0.0387905,-0.0379473,-0.0681945,0.700034,-0.700156,0.126035,0.0620449
58.7606,0.0387905,-0.0379473,-0.0681945,0.700034,-0.700156,0.126035,0.0620449
58.7616,0.0387905,-0.0379473,-0.0681945,0.700034,-0.700156,0.126035,0.0620449
